Date,Open,High,Low,Close,Adj Close,Volume
2023-10-10,1.157850,1.158430,1.155800,1.157850,1.157850,0
2023-10-11,1.158820,1.160460,1.156800,1.158820,1.158820,0
2023-10-12,1.159180,1.159850,1.156960,1.159180,1.159180,0
2023-10-13,1.156150,1.158180,1.155100,1.156150,1.156150,0
2023-10-16,1.155020,1.156690,1.153060,1.155020,1.155020,0
2023-10-17,1.157030,1.156830,1.150730,1.157030,1.157030,0
2023-10-18,1.151500,1.154540,1.150600,1.151500,1.151500,0
2023-10-19,1.152120,1.152270,1.147080,1.152120,1.152120,0
2023-10-20,1.146460,1.148210,1.144070,1.146460,1.146460,0
2023-10-23,1.148300,1.149500,1.145800,1.148300,1.148300,0
2023-10-24,1.147980,1.151630,1.147500,1.147980,1.147980,0
2023-10-25,1.147720,1.148760,1.145700,1.147720,1.147720,0
2023-10-26,1.145290,1.150440,1.144790,1.145290,1.145290,0
2023-10-27,1.148740,1.149890,1.146600,1.148740,1.148740,0
2023-10-30,1.146780,1.148360,1.144000,1.146780,1.146780,0
2023-10-31,1.145800,1.148060,1.142440,1.146020,1.146020,0
2023-11-01,1.148300,1.151710,1.147400,1.148300,1.148300,0
2023-11-02,1.150570,1.150770,1.144640,1.150570,1.150570,0
2023-11-03,1.148280,1.152800,1.146530,1.148280,1.148280,0
2023-11-06,1.152800,1.155950,1.152200,1.152800,1.152800,0
2023-11-07,1.151650,1.152290,1.150000,1.151650,1.151650,0
2023-11-08,1.149100,1.149810,1.147100,1.149100,1.149100,0
2023-11-09,1.146910,1.150280,1.145700,1.146910,1.146910,0
2023-11-10,1.145140,1.146980,1.142000,1.145140,1.145140,0
2023-11-13,1.143790,1.148270,1.143700,1.143790,1.143790,0
2023-11-14,1.147300,1.150860,1.145310,1.147300,1.147300,0
2023-11-15,1.148460,1.148760,1.144530,1.148460,1.148460,0
2023-11-16,1.144340,1.144790,1.140770,1.144340,1.144340,0
2023-11-17,1.143770,1.144700,1.141200,1.143770,1.143770,0
2023-11-20,1.141760,1.143780,1.140700,1.141760,1.141760,0
2023-11-21,1.142730,1.147780,1.142400,1.142730,1.142730,0
2023-11-22,1.148930,1.150420,1.145900,1.148930,1.148930,0
2023-11-23,1.146700,1.151030,1.146200,1.146700,1.146700,0
2023-11-24,1.149300,1.153130,1.148300,1.149300,1.149300,0
2023-11-27,1.151600,1.154840,1.150600,1.151600,1.151600,0
2023-11-28,1.152850,1.155120,1.151650,1.152850,1.152850,0
2023-11-29,1.154900,1.156930,1.154400,1.154900,1.154900,0
2023-11-30,1.156830,1.160320,1.156100,1.156830,1.156830,0
2023-12-01,1.159620,1.166340,1.158000,1.159620,1.159620,0
2023-12-04,1.167480,1.167730,1.164500,1.167480,1.167480,0
2023-12-05,1.165660,1.167530,1.164350,1.165660,1.165660,0
2023-12-06,1.166790,1.169010,1.166300,1.166790,1.166790,0
2023-12-07,1.166320,1.168910,1.165100,1.166320,1.166320,0
2023-12-08,1.166530,1.167610,1.164100,1.166530,1.166530,0
2023-12-11,1.166080,1.169690,1.164100,1.166080,1.166080,0
2023-12-12,1.165970,1.168470,1.161580,1.165970,1.165970,0
2023-12-13,1.164010,1.164080,1.159400,1.164010,1.164010,0
2023-12-14,1.159720,1.164370,1.158210,1.159720,1.159720,0
2023-12-15,1.161480,1.166530,1.160200,1.161480,1.161480,0
2023-12-18,1.162980,1.163760,1.156670,1.162980,1.162980,0
2023-12-19,1.158000,1.162890,1.157700,1.158000,1.158000,0
2023-12-20,1.159390,1.160280,1.153610,1.159100,1.159100,0
2023-12-21,1.154980,1.155050,1.151250,1.154980,1.154980,0
2023-12-22,1.152310,1.155840,1.151900,1.152310,1.152310,0
2023-12-25,1.152640,1.154900,1.148600,1.152640,1.152640,0
2023-12-26,1.152880,1.153610,1.151300,1.152880,1.152880,0
2023-12-27,1.152400,1.153630,1.149510,1.152400,1.152400,0
2023-12-28,1.151900,1.153440,1.147200,1.151900,1.151900,0
2023-12-29,1.150360,1.154080,1.149200,1.150360,1.150360,0
2024-01-01,1.152980,1.153000,1.148300,1.152980,1.152980,0
2024-01-02,1.153110,1.156560,1.151690,1.153110,1.153110,0
2024-01-03,1.153540,1.158930,1.152500,1.153540,1.153540,0
2024-01-04,1.159900,1.161260,1.157300,1.159900,1.159900,0
2024-01-05,1.158560,1.162670,1.158120,1.158560,1.158560,0
2024-01-08,1.162210,1.162850,1.159800,1.162210,1.162210,0
2024-01-09,1.163300,1.164560,1.161700,1.163300,1.163300,0
2024-01-10,1.162570,1.163360,1.160490,1.162570,1.162570,0
2024-01-11,1.161180,1.163090,1.160350,1.161180,1.161180,0
2024-01-12,1.163460,1.164230,1.161850,1.163460,1.163460,0
2024-01-15,1.163530,1.163740,1.161130,1.163530,1.163530,0
2024-01-16,1.161500,1.163890,1.160080,1.161500,1.161500,0
2024-01-17,1.161650,1.166990,1.160200,1.161650,1.161650,0
2024-01-18,1.164480,1.167960,1.163600,1.164480,1.164480,0
2024-01-19,1.168170,1.168300,1.163600,1.168170,1.168170,0
2024-01-22,1.165900,1.168830,1.164900,1.165900,1.165900,0
2024-01-23,1.168070,1.170000,1.167480,1.168070,1.168070,0
2024-01-24,1.168830,1.171320,1.167900,1.168830,1.168830,0
2024-01-25,1.168700,1.173510,1.167500,1.168700,1.168700,0
2024-01-26,1.171490,1.172920,1.170100,1.171490,1.171490,0
2024-01-29,1.170900,1.174550,1.170430,1.170900,1.170900,0
2024-01-30,1.173000,1.174030,1.167150,1.173000,1.173000,0
2024-01-31,1.170300,1.173140,1.169500,1.170300,1.170300,0
2024-02-01,1.173360,1.173540,1.168300,1.173360,1.173360,0
2024-02-02,1.171800,1.173550,1.170310,1.171800,1.171800,0
2024-02-05,1.170740,1.172300,1.166800,1.170740,1.170740,0
2024-02-06,1.166800,1.171370,1.166500,1.166800,1.166800,0
2024-02-07,1.171710,1.174170,1.170600,1.171710,1.171710,0
2024-02-08,1.171730,1.172210,1.170200,1.171730,1.171730,0
2024-02-09,1.170930,1.171920,1.169930,1.170930,1.170930,0
2024-02-12,1.170210,1.172450,1.169800,1.170210,1.170210,0
2024-02-13,1.172120,1.176330,1.171200,1.172070,1.172070,0
2024-02-14,1.175400,1.176600,1.169600,1.175400,1.175400,0
2024-02-15,1.171010,1.171490,1.166600,1.171010,1.171010,0
2024-02-16,1.169200,1.170360,1.167400,1.169200,1.169200,0
2024-02-19,1.169320,1.171220,1.168200,1.169250,1.169250,0
2024-02-20,1.168070,1.170070,1.165600,1.168070,1.168070,0
2024-02-21,1.167750,1.168600,1.166400,1.167750,1.167750,0
2024-02-22,1.167900,1.169670,1.166500,1.167900,1.167900,0
2024-02-23,1.169500,1.172550,1.169000,1.169500,1.169500,0
2024-02-26,1.171030,1.171280,1.167800,1.171140,1.171140,0
2024-02-27,1.168900,1.169570,1.167280,1.168990,1.168990,0
2024-02-28,1.169400,1.170080,1.167200,1.169400,1.169400,0
2024-02-29,1.168140,1.169420,1.166700,1.168050,1.168050,0
2024-03-01,1.168420,1.168920,1.165980,1.168420,1.168420,0
2024-03-04,1.167580,1.169370,1.167100,1.167580,1.167580,0
2024-03-05,1.169030,1.171160,1.167900,1.169030,1.169030,0
2024-03-06,1.170240,1.170740,1.167920,1.170240,1.170240,0
2024-03-07,1.168360,1.173040,1.167600,1.168360,1.168360,0
2024-03-08,1.169900,1.175850,1.169400,1.169900,1.169900,0
2024-03-11,1.174670,1.175100,1.171600,1.174670,1.174670,0
2024-03-12,1.172400,1.172830,1.168700,1.172400,1.172400,0
2024-03-13,1.170890,1.171080,1.169000,1.170890,1.170890,0
2024-03-14,1.168720,1.171580,1.168300,1.168720,1.168720,0
2024-03-15,1.171050,1.171300,1.169700,1.171050,1.171050,0
2024-03-18,1.169820,1.169930,1.167810,1.169820,1.169820,0
2024-03-19,1.170360,1.170920,1.168690,1.170360,1.170360,0
2024-03-20,1.170820,1.171550,1.169400,1.170820,1.170820,0
2024-03-21,1.170100,1.172240,1.165400,1.170100,1.170100,0
2024-03-22,1.165300,1.167090,1.162400,1.165300,1.165300,0
2024-03-25,1.159600,1.167350,1.159600,1.159600,1.159600,0
2024-03-26,1.165960,1.166800,1.164200,1.165960,1.165960,0
2024-03-27,1.165750,1.167390,1.164600,1.165750,1.165750,0
2024-03-28,1.166760,1.170060,1.166400,1.166760,1.166760,0
2024-03-29,1.169500,1.172000,1.168400,1.169500,1.169500,0
2024-04-01,1.170850,1.170940,1.168200,1.170850,1.170850,0
2024-04-02,1.168350,1.170820,1.166120,1.168350,1.168350,0
2024-04-03,1.167870,1.168550,1.165000,1.167870,1.167870,0
2024-04-04,1.167230,1.167490,1.165100,1.167230,1.167230,0
2024-04-05,1.166360,1.166520,1.164500,1.166360,1.166360,0
2024-04-08,1.165630,1.166270,1.164700,1.165630,1.165630,0
2024-04-09,1.165250,1.168030,1.164700,1.165250,1.165250,0
2024-04-10,1.167380,1.169810,1.166900,1.167380,1.167380,0
2024-04-11,1.166900,1.170450,1.166500,1.166900,1.166900,0
2024-04-12,1.170340,1.172510,1.169290,1.170340,1.170340,0
2024-04-15,1.170000,1.172610,1.169000,1.170000,1.170000,0
2024-04-16,1.171380,1.172500,1.169790,1.171380,1.171380,0
2024-04-17,1.170320,1.173470,1.168800,1.170320,1.170320,0
2024-04-18,1.167170,1.169380,1.166500,1.167170,1.167170,0
2024-04-19,1.168340,1.168820,1.163100,1.168340,1.168340,0
2024-04-22,1.161160,1.161530,1.156700,1.161050,1.161050,0
2024-04-23,1.158900,1.163430,1.156770,1.158900,1.158900,0
2024-04-24,1.163400,1.164330,1.162500,1.163400,1.163400,0
2024-04-25,1.164410,1.167510,1.163700,1.164410,1.164410,0
2024-04-26,1.165920,1.167800,1.164800,1.165920,1.165920,0
2024-04-29,1.168270,1.171380,1.168000,1.168270,1.168270,0
2024-04-30,1.172030,1.172160,1.168600,1.172030,1.172030,0
2024-05-01,1.170890,1.171330,1.168440,1.170890,1.170890,0
